path,label
Happy\ffhq_1.png,Happy
Happy\ffhq_10.png,Happy
Happy\ffhq_11.png,Happy
Happy\ffhq_12.png,Happy
Happy\ffhq_30.png,Happy
Happy\ffhq_76.png,Happy
Happy\ffhq_93.png,Happy
Happy\ffhq_94.png,Happy
Happy\ffhq_95.png,Happy
Happy\ffhq_100.png,Happy
Happy\ffhq_101.png,Happy
Happy\ffhq_102.png,Happy
Happy\ffhq_103.png,Happy
Happy\ffhq_104.png,Happy
Happy\ffhq_105.png,Happy
Happy\ffhq_106.png,Happy
Happy\ffhq_107.png,Happy
Happy\ffhq_108.png,Happy
Happy\ffhq_109.png,Happy
Happy\ffhq_111.png,Happy
Happy\ffhq_112.png,Happy
Happy\ffhq_113.png,Happy
Happy\ffhq_114.png,Happy
Happy\ffhq_115.png,Happy
Happy\ffhq_117.png,Happy
Happy\ffhq_118.png,Happy
Happy\ffhq_119.png,Happy
Happy\ffhq_120.png,Happy
Happy\ffhq_121.png,Happy
Happy\ffhq_122.png,Happy
Happy\ffhq_124.png,Happy
Happy\ffhq_126.png,Happy
Happy\ffhq_1001.png,Happy
Happy\ffhq_1003.png,Happy
Happy\ffhq_1004.png,Happy
Happy\ffhq_1005.png,Happy
Happy\ffhq_1007.png,Happy
Happy\ffhq_1008.png,Happy
Happy\ffhq_1010.png,Happy
Happy\ffhq_1011.png,Happy
Happy\ffhq_1012.png,Happy
Happy\ffhq_1013.png,Happy
Happy\ffhq_1015.png,Happy
Happy\ffhq_1016.png,Happy
Happy\ffhq_1017.png,Happy
Happy\ffhq_1018.png,Happy
Happy\ffhq_1019.png,Happy
Happy\ffhq_1021.png,Happy
Happy\ffhq_1023.png,Happy
Happy\ffhq_1024.png,Happy
Happy\ffhq_1025.png,Happy
Happy\ffhq_1027.png,Happy
Happy\ffhq_1029.png,Happy
Happy\ffhq_1030.png,Happy
Happy\ffhq_1031.png,Happy
Happy\ffhq_1032.png,Happy
Happy\ffhq_1033.png,Happy
Happy\ffhq_1034.png,Happy
Happy\ffhq_1035.png,Happy
Happy\ffhq_1036.png,Happy
Happy\ffhq_1038.png,Happy
Happy\ffhq_1039.png,Happy
Happy\ffhq_1040.png,Happy
Happy\ffhq_1042.png,Happy
Happy\ffhq_1043.png,Happy
Happy\ffhq_1044.png,Happy
Happy\ffhq_1045.png,Happy
Happy\ffhq_1046.png,Happy
Happy\ffhq_1047.png,Happy
Happy\ffhq_1050.png,Happy
Happy\ffhq_1051.png,Happy
Happy\ffhq_1054.png,Happy
Happy\ffhq_1055.png,Happy
Happy\ffhq_1056.png,Happy
Happy\ffhq_1057.png,Happy
Happy\ffhq_1058.png,Happy
Happy\ffhq_1060.png,Happy
Happy\ffhq_1062.png,Happy
Happy\ffhq_1064.png,Happy
Happy\ffhq_1066.png,Happy
Happy\ffhq_1068.png,Happy
Happy\ffhq_1069.png,Happy
Happy\ffhq_1070.png,Happy
Happy\ffhq_1073.png,Happy
Happy\ffhq_1074.png,Happy
Happy\ffhq_1075.png,Happy
Happy\ffhq_1076.png,Happy
Happy\ffhq_1077.png,Happy
Happy\ffhq_1079.png,Happy
Happy\ffhq_1080.png,Happy
Happy\ffhq_1081.png,Happy
Happy\ffhq_1082.png,Happy
Happy\ffhq_1084.png,Happy
Happy\ffhq_1085.png,Happy
Happy\ffhq_1086.png,Happy
Happy\ffhq_1087.png,Happy
Happy\ffhq_1088.png,Happy
Happy\ffhq_1089.png,Happy
Happy\ffhq_1090.png,Happy
Happy\ffhq_1091.png,Happy
Happy\ffhq_1093.png,Happy
Happy\ffhq_1095.png,Happy
Happy\ffhq_1097.png,Happy
Happy\ffhq_1098.png,Happy
Happy\ffhq_1100.png,Happy
Happy\ffhq_1101.png,Happy
Happy\ffhq_1102.png,Happy
Happy\ffhq_1104.png,Happy
Happy\ffhq_1105.png,Happy
Happy\ffhq_1106.png,Happy
Happy\ffhq_1108.png,Happy
Happy\ffhq_1110.png,Happy
Happy\ffhq_1114.png,Happy
Happy\ffhq_1115.png,Happy
Happy\ffhq_1117.png,Happy
Happy\ffhq_1118.png,Happy
Happy\ffhq_1119.png,Happy
Happy\ffhq_1120.png,Happy
Happy\ffhq_1122.png,Happy
Happy\ffhq_1123.png,Happy
Happy\ffhq_1124.png,Happy
Happy\ffhq_1125.png,Happy
Happy\ffhq_1126.png,Happy
Happy\ffhq_1127.png,Happy
Happy\ffhq_1128.png,Happy
Happy\ffhq_1129.png,Happy
Happy\ffhq_1131.png,Happy
Happy\ffhq_1132.png,Happy
Happy\ffhq_1134.png,Happy
Happy\ffhq_1137.png,Happy
Happy\ffhq_1138.png,Happy
Happy\ffhq_1139.png,Happy
Happy\ffhq_1140.png,Happy
Happy\ffhq_1141.png,Happy
Happy\ffhq_1142.png,Happy
Happy\ffhq_1143.png,Happy
Happy\ffhq_1144.png,Happy
Happy\ffhq_1146.png,Happy
Happy\ffhq_1147.png,Happy
Happy\ffhq_1148.png,Happy
Happy\ffhq_1149.png,Happy
Happy\ffhq_1150.png,Happy
Happy\ffhq_1151.png,Happy
Happy\ffhq_1152.png,Happy
Happy\ffhq_1153.png,Happy
Happy\ffhq_1154.png,Happy
Happy\ffhq_1155.png,Happy
Happy\ffhq_1157.png,Happy
Happy\ffhq_1158.png,Happy
Happy\ffhq_1160.png,Happy
Happy\ffhq_1161.png,Happy
Happy\ffhq_1162.png,Happy
Happy\ffhq_1163.png,Happy
Happy\ffhq_1164.png,Happy
Happy\ffhq_1165.png,Happy
Happy\ffhq_1166.png,Happy
Happy\ffhq_1167.png,Happy
Happy\ffhq_1168.png,Happy
Happy\ffhq_1170.png,Happy
Happy\ffhq_1171.png,Happy
Happy\ffhq_1172.png,Happy
Happy\ffhq_1175.png,Happy
Happy\ffhq_1176.png,Happy
Happy\ffhq_1177.png,Happy
Happy\ffhq_1178.png,Happy
Happy\ffhq_1179.png,Happy
Happy\ffhq_1180.png,Happy
Happy\ffhq_1182.png,Happy
Happy\ffhq_1183.png,Happy
Happy\ffhq_1184.png,Happy
Happy\ffhq_1186.png,Happy
Happy\ffhq_1188.png,Happy
Happy\ffhq_1189.png,Happy
Happy\ffhq_1190.png,Happy
Happy\ffhq_1191.png,Happy
Happy\ffhq_1192.png,Happy
Happy\ffhq_1193.png,Happy
Happy\ffhq_1194.png,Happy
Happy\ffhq_1195.png,Happy
Happy\ffhq_1197.png,Happy
Happy\ffhq_1198.png,Happy
Happy\ffhq_1199.png,Happy
Happy\ffhq_1201.png,Happy
Happy\ffhq_1203.png,Happy
Happy\ffhq_1204.png,Happy
Happy\ffhq_1207.png,Happy
Happy\ffhq_1208.png,Happy
Happy\ffhq_1209.png,Happy
Happy\ffhq_1210.png,Happy
Happy\ffhq_1211.png,Happy
Happy\ffhq_1212.png,Happy
Happy\ffhq_1213.png,Happy
Happy\ffhq_1214.png,Happy
Happy\ffhq_1216.png,Happy
Happy\ffhq_1219.png,Happy
Happy\ffhq_1224.png,Happy
Happy\ffhq_1225.png,Happy
Happy\ffhq_1226.png,Happy
Happy\ffhq_1228.png,Happy
Happy\ffhq_1229.png,Happy
Happy\ffhq_1230.png,Happy
Happy\ffhq_1231.png,Happy
Happy\ffhq_1232.png,Happy
Happy\ffhq_1234.png,Happy
Happy\ffhq_1235.png,Happy
Happy\ffhq_1236.png,Happy
Happy\ffhq_1237.png,Happy
Happy\ffhq_1238.png,Happy
Happy\ffhq_1239.png,Happy
Happy\ffhq_1240.png,Happy
Happy\ffhq_1241.png,Happy
Happy\ffhq_1242.png,Happy
Happy\ffhq_1243.png,Happy
Happy\ffhq_1244.png,Happy
Happy\ffhq_1246.png,Happy
Happy\ffhq_1247.png,Happy
Happy\ffhq_1249.png,Happy
Happy\ffhq_1250.png,Happy
Happy\ffhq_1251.png,Happy
Happy\ffhq_1253.png,Happy
Happy\ffhq_1254.png,Happy
Happy\ffhq_1255.png,Happy
Happy\ffhq_1256.png,Happy
Happy\ffhq_1258.png,Happy
Happy\ffhq_1259.png,Happy
Happy\ffhq_1260.png,Happy
Happy\ffhq_1262.png,Happy
Happy\ffhq_1263.png,Happy
Happy\ffhq_1264.png,Happy
Happy\ffhq_1265.png,Happy
Happy\image0000337.jpg,Happy
Happy\image0001046.jpg,Happy
Happy\image0001956.jpg,Happy
Happy\image0001968.jpg,Happy
Happy\image0002270.jpg,Happy
Happy\image0003199.jpg,Happy
Happy\image0003243.jpg,Happy
Happy\image0003252.jpg,Happy
Happy\image0003630.jpg,Happy
Happy\image0004504.jpg,Happy
Happy\image0005444.jpg,Happy
Happy\image0005546.jpg,Happy
Happy\image0006510.jpg,Happy
Happy\image0007160.jpg,Happy
Happy\image0007594.jpg,Happy
Happy\image0009562.jpg,Happy
Happy\image0009576.jpg,Happy
Happy\image0009655.jpg,Happy
Happy\image0010819.jpg,Happy
Happy\image0010872.jpg,Happy
Happy\image0011156.jpg,Happy
Happy\image0011376.jpg,Happy
Happy\image0012484.jpg,Happy
Happy\image0012700.jpg,Happy
Happy\image0012807.jpg,Happy
Happy\image0012949.jpg,Happy
Happy\image0012970.jpg,Happy
Happy\image0013310.jpg,Happy
Happy\image0013418.jpg,Happy
Happy\image0015954.jpg,Happy
Happy\image0017208.jpg,Happy
Happy\image0017537.jpg,Happy
Happy\image0017711.jpg,Happy
Happy\image0018128.jpg,Happy
Happy\image0018338.jpg,Happy
Happy\image0018458.jpg,Happy
Happy\image0018640.jpg,Happy
Happy\image0019021.jpg,Happy
Happy\image0019052.jpg,Happy
Happy\image0019199.jpg,Happy
Happy\image0020084.jpg,Happy
Happy\image0020400.jpg,Happy
Happy\image0020495.jpg,Happy
Happy\image0020791.jpg,Happy
Happy\image0020967.jpg,Happy
Happy\image0021030.jpg,Happy
Happy\image0021140.jpg,Happy
Happy\image0021412.jpg,Happy
Happy\image0021864.jpg,Happy
Happy\image0021879.jpg,Happy
Happy\image0022134.jpg,Happy
Happy\image0022614.jpg,Happy
Happy\image0024022.jpg,Happy
Happy\image0024635.jpg,Happy
Happy\image0024746.jpg,Happy
Happy\image0025073.jpg,Happy
Happy\image0025453.jpg,Happy
Happy\image0025850.jpg,Happy
Happy\image0026824.jpg,Happy
Happy\image0026827.jpg,Happy
Happy\image0026897.jpg,Happy
Happy\image0026910.jpg,Happy
Happy\image0027596.jpg,Happy
Happy\image0027616.jpg,Happy
Happy\image0027932.jpg,Happy
Happy\image0028046.jpg,Happy
Happy\image0028100.jpg,Happy
Happy\image0028175.jpg,Happy
Happy\image0028924.jpg,Happy
Happy\image0029029.jpg,Happy
Happy\image0029324.jpg,Happy
Happy\image0029594.jpg,Happy
Happy\image0029621.jpg,Happy
Happy\image0029698.jpg,Happy
Happy\image0029948.jpg,Happy
Happy\image0030577.jpg,Happy
Happy\image0030823.jpg,Happy
Happy\image0030901.jpg,Happy
Happy\image0030941.jpg,Happy
Happy\image0031012.jpg,Happy
Happy\image0031068.jpg,Happy
Happy\image0031100.jpg,Happy
Happy\image0031203.jpg,Happy
Happy\image0031213.jpg,Happy
Happy\image0031312.jpg,Happy
Happy\image0031537.jpg,Happy
Happy\image0031562.jpg,Happy
Happy\image0031623.jpg,Happy
Happy\image0031742.jpg,Happy
Happy\image0031798.jpg,Happy
Happy\image0031844.jpg,Happy
Happy\image0031896.jpg,Happy
Happy\image0031977.jpg,Happy
Happy\image0031979.jpg,Happy
Happy\image0032202.jpg,Happy
Happy\image0032427.jpg,Happy
Happy\image0032563.jpg,Happy
Happy\image0032679.jpg,Happy
Happy\image0032748.jpg,Happy
Happy\image0032768.jpg,Happy
Happy\image0032822.jpg,Happy
Happy\image0032929.jpg,Happy
Happy\image0032943.jpg,Happy
Happy\image0033178.jpg,Happy
Happy\image0033216.jpg,Happy
Happy\image0033255.jpg,Happy
Happy\image0033384.jpg,Happy
Happy\image0033476.jpg,Happy
Happy\image0033492.jpg,Happy
Happy\image0033504.jpg,Happy
Happy\image0033581.jpg,Happy
Happy\image0033757.jpg,Happy
Happy\image0033775.jpg,Happy
Happy\image0033914.jpg,Happy
Happy\image0034132.jpg,Happy
Happy\image0034136.jpg,Happy
Happy\image0034225.jpg,Happy
Happy\image0034247.jpg,Happy
Happy\image0034282.jpg,Happy
Happy\image0034422.jpg,Happy
Happy\image0034460.jpg,Happy
Happy\image0034463.jpg,Happy
Happy\image0034538.jpg,Happy
Happy\image0034601.jpg,Happy
Happy\image0034641.jpg,Happy
Happy\image0034840.jpg,Happy
Happy\image0034930.jpg,Happy
Happy\image0035048.jpg,Happy
Happy\image0035060.jpg,Happy
Happy\image0035120.jpg,Happy
Happy\image0035131.jpg,Happy
Happy\image0035185.jpg,Happy
Happy\image0035207.jpg,Happy
Happy\image0035213.jpg,Happy
Happy\image0035220.jpg,Happy
Happy\image0035223.jpg,Happy
Happy\image0035239.jpg,Happy
Happy\image0035254.jpg,Happy
Happy\image0035286.jpg,Happy
Happy\image0035334.jpg,Happy
Happy\image0035422.jpg,Happy
Happy\image0035447.jpg,Happy
Happy\image0035501.jpg,Happy
Happy\image0035528.jpg,Happy
Happy\image0035639.jpg,Happy
Happy\image0035691.jpg,Happy
Happy\image0035762.jpg,Happy
Happy\image0035786.jpg,Happy
Happy\image0035798.jpg,Happy
Happy\image0035852.jpg,Happy
Happy\image0035859.jpg,Happy
Happy\image0035917.jpg,Happy
Happy\image0035921.jpg,Happy
Happy\image0035925.jpg,Happy
Happy\image0035952.jpg,Happy
Happy\image0035988.jpg,Happy
Happy\image0036067.jpg,Happy
Happy\image0036079.jpg,Happy
Happy\image0036090.jpg,Happy
Happy\image0036100.jpg,Happy
Happy\image0036112.jpg,Happy
Happy\image0036113.jpg,Happy
Happy\image0036146.jpg,Happy
Happy\image0036216.jpg,Happy
Happy\image0036230.jpg,Happy
Happy\image0036276.jpg,Happy
Happy\image0036314.jpg,Happy
Happy\image0036326.jpg,Happy
Happy\image0036346.jpg,Happy
Happy\image0036494.jpg,Happy
Happy\image0036538.jpg,Happy
Happy\image0036621.jpg,Happy
Happy\image0036653.jpg,Happy
Happy\image0036707.jpg,Happy
Happy\image0036738.jpg,Happy
Happy\image0036748.jpg,Happy
Happy\image0036796.jpg,Happy
Happy\image0036834.jpg,Happy
Happy\image0036999.jpg,Happy
Happy\image0037002.jpg,Happy
Happy\image0037129.jpg,Happy
Happy\image0037170.jpg,Happy
Happy\image0037395.jpg,Happy
Happy\image0037442.jpg,Happy
Happy\image0037459.jpg,Happy
Happy\image0037523.jpg,Happy
Happy\image0037596.jpg,Happy
Happy\image0037621.jpg,Happy
Happy\image0037672.jpg,Happy
Happy\image0037687.jpg,Happy
Happy\image0037709.jpg,Happy
Happy\image0037816.jpg,Happy
Happy\image0037877.jpg,Happy
Happy\image0037895.jpg,Happy
Happy\image0037908.jpg,Happy
Happy\image0038024.jpg,Happy
Happy\image0038043.jpg,Happy
Happy\image0038055.jpg,Happy
Happy\image0038066.jpg,Happy
Happy\image0038076.jpg,Happy
Happy\image0038120.jpg,Happy
Happy\image0038139.jpg,Happy
Happy\image0038153.jpg,Happy
Happy\image0038194.jpg,Happy
Happy\image0038199.jpg,Happy
Happy\image0038227.jpg,Happy
Happy\image0038239.jpg,Happy
Happy\image0038258.jpg,Happy
Happy\image0038277.jpg,Happy
Happy\image0038283.jpg,Happy
Happy\image0038367.jpg,Happy
Happy\image0038409.jpg,Happy
Happy\image0038418.jpg,Happy
Happy\image0038439.jpg,Happy
Happy\image0038469.jpg,Happy
Happy\image0038478.jpg,Happy
Happy\image0038507.jpg,Happy
Happy\image0038547.jpg,Happy
Happy\image0038590.jpg,Happy
Happy\image0038626.jpg,Happy
Happy\image0038665.jpg,Happy
Happy\image0038727.jpg,Happy
Happy\image0038837.jpg,Happy
Happy\image0038859.jpg,Happy
Happy\image0038917.jpg,Happy
Happy\image0038920.jpg,Happy
Happy\image0038921.jpg,Happy
Happy\image0038948.jpg,Happy
Happy\image0038979.jpg,Happy
Happy\image0039057.jpg,Happy
Happy\image0039081.jpg,Happy
Happy\image0039083.jpg,Happy
Happy\image0039121.jpg,Happy
Happy\image0039169.jpg,Happy
Happy\image0039204.jpg,Happy
Happy\image0039270.jpg,Happy
Happy\image0039275.jpg,Happy
Happy\image0039323.jpg,Happy
Happy\image0039387.jpg,Happy
Happy\image0039633.jpg,Happy
Happy\image0039654.jpg,Happy
Happy\image0039736.jpg,Happy
Happy\image0039772.jpg,Happy
Happy\image0039838.jpg,Happy
Happy\image0039853.jpg,Happy
Happy\image0039969.jpg,Happy
Happy\image0039989.jpg,Happy
Happy\image0040038.jpg,Happy
Happy\image0040052.jpg,Happy
Happy\image0040207.jpg,Happy
Happy\image0040263.jpg,Happy
Happy\image0040334.jpg,Happy
Happy\image0040488.jpg,Happy
Happy\image0040498.jpg,Happy
Happy\image0040518.jpg,Happy
Happy\image0040687.jpg,Happy
Happy\image0040713.jpg,Happy
Happy\image0040814.jpg,Happy
Happy\image0040842.jpg,Happy
Happy\image0040849.jpg,Happy
Happy\image0040903.jpg,Happy
Happy\image0040939.jpg,Happy
Happy\image0040976.jpg,Happy
Happy\image0040995.jpg,Happy
Happy\image0041077.jpg,Happy
Happy\image0041141.jpg,Happy
Happy\image0041157.jpg,Happy
Happy\image0041184.jpg,Happy
Happy\image0041187.jpg,Happy
Happy\ffhq_0.png,Happy
